he was looking at the sky.	dia sedang melihat langit.
have you ever had food poisoning?	apa kau pernah keracunan makanan?
tom protected mary.	tom melindungi mary.
you're really smart.	kamu pintar, ya!
you should keep your mouth shut.	kau harus menjaga mulutmu agar tetap diam.
tom said that he was innocent.	tom bilang dia tidak bersalah.
it will not be long before he comes.	ia akan datang tidak lama lagi.
you seem like a smart person.	kamu sepertinya seorang yang pandai.
that isn't a secret.	itu bukan rahasia.
he was very good at playing tennis.	dia dulu sangat pandai bermain tenis.
these are my sons.	mereka ini adalah anak-anak laki-lakiku.
tom and mary know that you did that.	tom dan mary tahu bahwa kamu melakukan itu.
where there's a will, there's a way.	dimana ada keinginan, disitu ada jalan.
i appreciate it.	aku mengapresiasinya.
tom isn't as rich as mary.	tom tidak sekaya mary.
i have to buy one of these.	saya harus membeli salah satu dari ini.
i lived with tom for three years.	aku tinggal bersama tom selama tiga tahun.
do you feel guilty?	apa kamu merasa bersalah?
your hair is too long.	rambutmu terlalu panjang.
tom decided to ignore the problem.	tom memutuskan untuk mengabaikan permasalahannya.
he plays the piano very well.	dia memainkan piano dengan sangat baik.
tom's father is in jail.	ayah tom di penjara.
tom said he'd eaten.	tom bilang dia sudah makan.
tom often makes mistakes.	tom sering membuat kesalahan.
turn the tv off.	matikan tv-nya.
what do you want to know about boston?	apa yang ingin anda ketahui tentang boston?
he heard someone calling for help.	dia mendengar seseorang meminta tolong.
i thought you might be too busy to help.	aku pikir kau mungkin terlalu sibuk untuk bisa membantuku.
this is the only way to solve this problem.	ini adalah satu-satunya cara menyelesaikan masalah ini.
tom said he didn't think that it was possible.	tom bilang dia tidak berpikir kalau hal itu memungkinkan.
i'll get some glasses.	aku akan mengambil beberapa gelas.
is there anything i should know?	apakah ada sesuatu yang perlu aku ketahui?
this is the last straw.	ini yang terakhir.
tom once owned this piece of land.	tom pernah memiliki sekompleks tanah ini.
it's more than you deserve.	itu lebih dari yang kamu minta.
he speaks chinese fluently.	ia berbicara mandarin dengan fasih.
learning a language is not easy.	belajar bahasa tidaklah mudah.
i'm not getting married this year. in fact, i might never get married.	aku tidak akan menikah tahun ini. bahkan, mungkin aku tidak akan pernah menikah.
excuse me, what time is it?	maaf, sekarang pukul berapa?
i'm not kidding.	aku tidak sedang bercanda.
i'm sure there's no need to be afraid.	saya yakin tidak ada yang perlu ditakuti.
i missed the train.	aku ketinggalan keretanya.
my house is very cold.	rumah saya sangat dingin.
it seems that he is telling a lie.	sepertinya dia berbohong.
my mom doesn't speak english very well.	ibuku tidak bisa bahasa inggris dengan baik.
i love your hair.	aku sangat suka rambutmu.
i know the girl.	aku tahu perempuan itu.
he can cope with the problems.	dia bisa mengatasi persoalan itu.
i can't live alone.	aku tidak bisa hidup seorang diri.
tom had no intention of helping mary.	tom tidak berkeinginan membantu mary.
he gave me the salt.	dia memberiku garam.
the problem is tom didn't do what he said he'd do.	masalahnya tom tidak melakukan apa yang dia bilang dia akan lakukan.
i don't have what you're looking for.	aku tidak punya yang kamu cari.
where are you going?	kau mau pergi ke mana?
are you sure?	apa kau yakin?
tom stutters.	tom berbicara dengan gagap.
the road runs parallel to the river.	jalan itu sejajar dengan sungai.
god created the world in six days.	tuhan menciptakan dunia dalam waktu enam hari.
may i see the wine list?	boleh saya lihat daftar minuman anggurnya?
tom sold bread.	tom menjual roti.
i always walk to school.	aku selalu berjalan ke sekolah.
i can end your suffering.	aku bisa mengakhiri penderitaanmu.
how hungry are you, tom?	seberapa lapar kamu, tom?
tom went birdwatching.	tom pergi mengamati burung.
i love eggplant.	aku suka terung.
could i ask you to wait until tomorrow morning?	bisakah saya meminta anda untuk menunggu hingga besok pagi?
my brother is holding a camera in his hand.	kakakku memegang sebuah kamera di tangannya.
do you remember the first time we went to australia together?	apakah kamu ingat pertama kali kita pergi ke australia bersama-sama?
tom started screaming.	tom mulai berteriak.
i have to go to the toilet.	saya harus pergi ke toilet.
tom told mary.	tom memberi tahu mary.
i'll call back in twenty minutes.	saya akan menghubungi kembali dalam 20 menit.
i didn't say this was heaven.	aku tidak berkata bahwa ini adalah surga.
i have a test next week.	minggu depan aku ada ujian.
let's listen to some music.	mari kita mendengarkan musik.
i know how much you meant to tom.	aku tahu seberapa berartinya dirimu bagi tom.
i don't like math.	aku tidak suka matematika.
where does your uncle live?	di mana pamanmu tinggal?
i don't know what i'll do.	aku tidak tahu apa yang akan kulakukan.
every part of the island has been explored.	setiap jengkal pulau telah dijelajahi.
i miss you.	aku merindukanmu.
welcome to australia.	selamat datang di australia.
let's have a go at it.	mari kita mencobanya.
you may choose whichever book you like.	kamu boleh pilih buku mana saja yang kamu suka.
i really do just want to go.	aku benar-benar cuma ingin pergi.
tom closed his speech with a beautiful song.	tom menutup pidatonya dengan lagu yang indah.
would you like some fruit?	apakah anda mau buah?
they can't stop us.	mereka tidak bisa menghentikan kita.
we don't like math.	kita tidak suka matematika.
tom isn't going to buy a new car.	tom tidak akan membeli mobil baru.
tom appears stunned.	tom kelihatannya terkejut.
i wish our classroom were air-conditioned.	aku harap kelas kita berpendingin ruangan.
i've read both books.	aku sudah membaca kedua buku itu.
does tom jackson work for you?	apakah tom jackson bekerja untuk mu?
is that your dog?	itu anjingmu?
how often do you drink?	seberapa sering kamu minum?
onions can be eaten raw or cooked.	bawang bisa dimakan mentah atau dimasak.
where did all these t-shirts come from?	dari mana datangnya semua kaus ini?
where is your chair?	kursimu di mana?
i have to do my homework instead of going out.	aku harus mengerjakan pekerjaan rumahku dan bukannya pergi keluar.
do you want to play tennis with us?	kamu mau main tenis bersama kami?
how long did you stay?	berapa lama kamu menginap?
i hate tom.	aku benci tom.
i want to find true love.	aku ingin menemukan cinta sejati.
i have three cameras.	aku memiliki tiga buah kamera.
he tried to sleep on the floor.	dia mencoba tidur di lantai.
i'm sorry to be so late.	maaf aku sudah terlambat cukup lama.
tom cooked a delicious dinner for us.	tom memasak makanan yang lezat untuk kami.
what made you come here?	apa yang membuatmu datang ke sini?
do you like my t-shirt?	apakah kamu menyukai kaus oblong saya?
i'm not sure how to act.	saya tidak tahu bagaimana harus bertindak.
hide behind the sofa.	sembunyi di balik sofa.
may i have a bus schedule?	boleh saya meminta sebuah jadwal keberangkatan bus?
they can help.	mereka bisa membantu.
watch out! there's a big hole there.	hati-hati! di sana ada lubang besar.
most of dr. jackson's patients are over 60 years old.	sebagian besar pasien dr. jackson berusia di atas 60 tahun.
tom hugged mary.	tom memeluk mary.
show it to me.	perlihatkan itu padaku.
tom's hungry.	tom lapar.
tom doesn't like cheese.	tom tidak suka keju.
the museum is open from monday to friday.	museum ini buka dari senin hingga jumat.
welcome to my secret hideout.	selamat datang di persembunyian rahasiaku.
he doesn't sleep.	dia tidak tidur.
i haven't abandoned hope yet.	aku belum kehilangan harapan.
tom retired from coaching in 2013.	tom berhenti melatih pada tahun 2013
he went deer hunting.	ia pergi berburu rusa.
tom says he can wait a long time.	tom berkata dia dapat menunggu lama.
i'm not the only one here who thinks tom isn't a nice guy.	bukan cuma aku saja yang berpikir bahwa tom bukanlah orang yang baik.
my hobby is collecting coins.	hobiku mengoleksi koin.
popcorn is very inexpensive when compared to many other snack foods. it's also usually healthier.	popcorn sangat murah jika dibandingkan dengan banyak camilan lainnya, dan biasanya juga lebih sehat.
first think, and then speak.	pikir dulu, lalu ngomong
mt. everest is the highest mountain in the world.	gunung everest adalah gunung paling tinggi di dunia.
i can't trust him.	aku tidak bisa mempercayainya.
his grandfather bought him the expensive toy.	kakeknya membelikan dia mainan yang mahal itu.
how do you think i can convince her to spend more time with me?	bagaimana menurutmu cara agar aku bisa membujuknya menghabiskan lebih banyak waktu bersamaku?
are you going to shoot me?	apa kau akan menembakku?
you're fools.	kamu bodoh.
we live in a civilized society.	kita hidup dalam masyarakat yang beradab.
tom wasn't confused, but mary was.	tom tidak bingung, tetapi mary bingung.
i mean it!	aku serius!
i apologize for having to leave.	saya meminta maaf karena harus pergi.
come watch.	ayo tonton.
i made it myself.	aku membuatnya sendiri.
i did it with my eyes closed.	saya melakukannya dengan mata tertutup.
tom cried.	tom menangis.
i see.	saya melihat.
my older sister is beautiful.	kakak perempuan saya cantik.
where's the bathroom?	kamar mandinya di mana?
he was brought up by her grandmother.	dia dibesarkan oleh neneknya.
this building is going to be demolished.	bangunan ini akan dihancurkan.
tom persuaded mary to join our band.	tom membujuk mary bergabung dengan band kami.
it'd be better to die than live a life like that.	lebih baik mati daripada hidup seperti itu.
i didn't order rice.	aku tidak memesan nasi.
it seems overpriced to me.	sepertinya itu terlalu mahal bagiku.
a friend of mine is studying abroad.	seorang temanku sedang belajar di luar negeri.
i don't trust him any longer.	aku sudah tidak percaya padanya.
she is still financially dependent on her parents.	dia masih bergantung secara finansial kepada orang tuanya.
don't play with fire.	meletakkan api di bubungan.
at first, tom was a bit confused.	awalnya tom sedikit kebingungan.
no problem. i can sleep on the couch.	tidak apa-apa. aku bisa tidur di sofa.
tom has a red car.	tom punya mobil merah.
what size shoes do you wear?	berapa ukuran sepatu yang kamu kenakan?
the smell was horrible.	baunya sangat tidak enak.
i'm clean.	aku bersih.
i wouldn't do that that way if i were tom.	aku tidak akan melakukannya seperti itu jika aku tom.
who did you get this from?	anda dapat ini dari siapa?
excuse me, but could you tell me the way to the bus stop?	permisi, bisa beritahu jalan ke halte bis?
he's like a brother to me.	dia seperti saudara bagiku.
i didn't get anything.	aku enggak dapat apa-apa.
is your school far from your house?	apakah sekolahmu jauh dari rumahmu?
he is too drunk to drive home.	ia terlalu mabuk untuk berkemudi menuju rumah.
i want to die.	aku ingin mati.
your book is on the desk.	bukumu ada di atas meja.
i watch television.	aku menonton televisi.
they don't teach you that in school.	kamu tidak diajari itu di sekolah.
this is not a good idea.	ini bukan ide yang bagus.
don't hesitate to ask questions if you don't understand.	jangan ragu untuk menanyakan pertanyaan jika tidak mengerti.
where did you buy the flowers?	di mana kamu membeli bunga-bunga itu?
he is writing a novel.	dia sedang menulis novel.
books are my best friends.	buku adalah teman terbaikku.
my opinion differs from yours.	pendapatku berbeda dengan pendapatmu.
are you talking to me?	apakah kau sedang bicara padaku?
here's my email address.	ini alamat e-mailku.
i want you to be quiet.	aku mau kamu diam.
honestly, i don't know.	sejujurnya, saya tidak tahu.
i like how it sounds.	aku suka dengan bunyinya.
we'll see who answers first.	kita lihat siapa yang akan menjawabnya terlebih dahulu.
i'm sorry, but i have to leave.	maaf, tetapi saya harus pergi.
take your hand out of your pocket.	keluarkan tanganmu dari sakumu.
i prefer wine to beer.	aku lebih suka anggur daripada bir.
the trouble with him is that he is seldom punctual.	masalahnya adalah dia jarang tepat waktu.
tom closed the book.	tom menutup buku itu.
you should follow the doctor's advice.	kau harus mengikuti petunjuk dokter.
sadly, his dream didn't come true.	sayangnya, mimpinya tidak terwujud.
she has pretty eyes.	dia memiliki mata yang cantik.
i didn't touch anything.	saya tidak menyentuh apa pun.
not all red apples taste the same.	tidak semua apel merah rasanya sama.
that was my fault.	itu salahku.
you're tired.	kamu lelah.
we'll do what tom suggested.	kita akan melakukan yang tom sarankan.
i hardly ever run into tom.	aku hampir tidak pernah berpapasan dengan tom.
let me give you some advice.	aku akan memberimu sedikit nasihat.
tom was in the car as well.	tom berada di dalam mobil juga.
i also lived in boston for three years.	saya juga tinggal di boston selama tiga tahun.
